User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
112412,679442545,9,Bad Land: An American Romance,Jonathan Raban,1996,Pantheon Books
112412,1878067745,10,Solo: On Her Own Adventure,Susan Fox Rogers,1996,Seal Press (WA)
112422,394484665,7,The golden soak,Hammond Innes,1973,Knopf
112425,140075623,9,Stones for Ibarra (Penguin Contemporary American Fiction Series),Harriet Doerr,1988,Penguin Books
112428,312983387,8,Killing the Shadows (St. Martin's Minotaur Mysteries),Val McDermid,2002,St. Martin's Paperbacks
112428,446611239,8,The Cabinet of Curiosities,Douglas Preston,2003,Warner Books
112428,671027387,7,Deception Point,Dan Brown,2002,Pocket
112432,552998486,7,Chocolat,Joanne Harris,2000,Black Swan
112435,60930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
112435,380009471,8,The Dollmaker,Harriette Arnow,1999,Avon
112435,684848783,5,Tis : A Memoir,Frank McCourt,1999,Scribner
112436,345413881,9,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books
112436,399233938,9,The Lost Flower Children (Novel),Janet Taylor Lisle,1999,Philomel Books
112436,440237262,10,The Program,Stephen White,2002,Dell Publishing Company
112436,451206002,9,Over the Edge: An Alex Delaware Novel (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2002,Signet Book
112437,312987625,9,Midnight Pleasures,Amanda Ashley,2003,St. Martin's Paperbacks
112437,312992416,10,Kiss of the Night (A Dark-Hunter Novel),Sherrilyn Kenyon,2004,St. Martin's Paperbacks
112437,373834691,10,Caught In The Act,Lori Foster,2001,Harlequin
112437,446611107,8,The Rogue,Claire Delacroix,2002,Warner Books
112437,451207947,9,Only by Your Touch (Signet Books),Catherine Anderson,2003,Signet Book
112437,505522926,10,The White Sun (Futuristic Romance),Stobie Piel,1999,Love Spell
112437,553289993,9,The Wizard of Seattle,KAY HOOPER,1993,Bantam
112437,553586181,8,The Bachelor List,JANE FEATHER,2004,Bantam
112438,671786040,6,Black Dog,Stephen Booth,2001,Pocket
112441,743464834,8,Chasing Shakespeares : A Novel,Sarah Smith,2004,Washington Square Press
112445,312114915,10,Heart of Darkness (Case Studies in Contemporary Criticism),Joseph Conrad,1996,Bedford Books
112447,451199065,8,Irish Wit &amp; Wisdom,Consumer Guide,1999,Consumer Guide Books
112449,425104346,10,Darkfall,Dean R. Koontz,1996,Berkley Publishing Group
112457,6164625,4,Family Affairs,Catherine Gaskin,1987,HarperCollins Publishers
112457,330334026,6,Mad Cows,Kathy Lette,1997,Pan Books - Macmillan UK
112457,055214276X,3,Immediate Action,Andy McNab,1996,Corgi Adult
112462,140441433,5,Lady With Lapdog and Other Stories (Penguin Classics),Anton Pavlovich Chekhov,1964,Penguin Books
112464,679720200,10,The Stranger,ALBERT CAMUS,1989,Vintage
112467,385492081,8,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor
112477,373250177,7,On The Verge (Red Dress Ink (Paperback)),Ariella Papa,2002,Red Dress Ink
112477,767905180,7,Jemima J: A Novel About Ugly Ducklings and Swans,Jane Green,2001,Broadway Books
112477,1853719501,8,Have ye no homes to go to?,Neville Thompson,1999,Poolbeg
112488,345379365,7,Remember,Barbara Taylor Bradford,1994,Ballantine Books
112488,451202856,9,Nothing but the Truth,John T. Lescroart,2001,Signet Book
112496,91830893,7,The Circle And The Cross 1: Playing Of,Caiseal Mor,1996,Random House Australia
112501,446365386,9,Gone with the Wind,Margaret Mitchell,1993,Warner Books
112502,006019393X,10,If the Gods Had Meant Us to Vote They Would Have Given Us Candidates,Jim Hightower,2000,HarperCollins Publishers
112502,60670843,8,A New Christianity for a New World: Why Traditional Faith Is Dying and How a New Faith Is Being Born,John Shelby Spong,2001,Harper SanFrancisco
112502,60929081,8,"Dereliction of Duty : Johnson, McNamara, the Joint Chiefs of Staff, and the Lies That Led to Vietnam",H. R. McMaster,1998,Perennial
112502,71350209,7,The Coming Biotech Age: The Business of Bio-Materials,Richard W. Oliver,1999,McGraw-Hill Trade
112502,140250913,9,The Coming Plague: Newly Emerging Diseases in a World Out of Balance,Laurie Garrett,1995,Penguin Books
112502,195147103,10,Voodoo Science: The Road from Foolishness to Fraud,Robert L. Park,2001,Oxford University Press
112502,300101716,8,"Inventing A Nation: Washington, Adams, Jefferson",Gore Vidal,2003,Yale University Press
112502,345308239,9,March of Folly: From Troy to Vietnam,Barbara W. Tuchman,1992,Ballantine Books
112502,374175268,9,"An Imperfect God: George Washington, His Slaves, and the Creation of America",Henry Wiencek,2003,"Farrar, Straus and Giroux"
112502,393058581,9,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",B. Greene,2003,W.W. Norton &amp; Company
112502,425181642,9,E=mc2: A Biography of the World's Most Famous Equation,David Bodanis,2001,Berkley Publishing Group
112502,465016197,7,The Math Gene: How Mathematical Thinking Evolved &amp; Why Numbers Are Like Gossip,Keith J. Devlin,2001,Basic Books
112502,471253111,8,Secrets and Lies : Digital Security in a Networked World,Bruce  Schneier,2000,Wiley
112502,525946233,10,The Darwin Awards II: Unnatural Selection,Wendy Northcutt,2001,Dutton Books
112502,738201669,6,Meaning of It All: Thoughts of a Citizen Scientist (Helix Books),Richard P. Feynman,1999,Perseus Publishing
112502,743225708,10,Bringing Down the House : The Inside Story of Six MIT Students Who Took Vegas for Millions,Ben Mezrich,2002,Free Press
112502,767908171,9,A Short History of Nearly Everything,Bill Bryson,2003,Broadway
112502,891417230,9,What They Didn't Teach You About World War II,Mike Wright,2000,Presidio Press
112502,1559705728,9,The Hinge Factor : How Chance and Stupidity Have Changed History,Erik Durschmied,2001,Arcade Publishing
112502,1852605898,8,The Science of Speed - The Hi-Tech World of Formula 1: Today's Fascinating High-Tech World of Formula 1,David Tremayne,1997,Motorbooks Intl
112507,446342998,8,Kathy S Loudermlk,Lewis Grizzard,1986,Warner Books
112507,449223345,7,A Pirate Looks at Fifty,Jimmy Buffett,1999,Fawcett Books
112507,553277243,9,Time Flies,BILL COSBY,1988,Bantam
112507,679738568,7,Woman Hollering Creek and Other Stories (Vintage Contemporaries),Sandra Cisneros,1992,Vintage Books USA
112507,068484267X,9,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner
112507,684848120,8,The Motley Fools You Have More Than You Think : The Foolish Guide To Investing What You Have (Motley Fool Books),David Gardner,1999,Fireside
112507,804105820,8,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,Ivy Books
112508,552141690,8,The Heat,Campbell Armstrong,1997,Corgi Books
112509,273645099,9,Sense and Nonsense in the Office,Lucy Kellaway,2000,Financial Times/Prentice Hall
112512,62502182,10,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1995,HarperSanFrancisco
112512,151972036,6,Winter's Tale,Mark Helprin,1983,Harcourt
112512,316769487,9,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
112512,345344448,5,Martian Time Slip,Philip K. Dick,1991,Del Rey Books
112512,345346971,8,Mirror of Her Dreams (Mordant's Need),STEPHEN R. DONALDSON,1987,Del Rey
112512,345416880,8,Enchantment,Orson Scott Card,2000,Del Rey Books
112512,380804557,10,Stardust,Neil Gaiman,2003,Avon
112512,394561619,10,Love in the Time of Cholera,GABRIEL GARCIA MARQUEZ,1988,Knopf
112512,452278155,10,Savage Love: Straight Answers from America's Most Popular Sex Columnist,Dan Savage,1998,Plume Books
112512,805060855,8,The Woman Who Cut Off Her Leg at the Maidstone Club and Other Stories,Julia Slavin,1999,Henry Holt &amp; Company
112512,812508645,8,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,1997,Tor Books
112519,892965681,8,Up Jumps the Devil (Deborah Knott Mysteries (Hardcover)),Margaret Maron,1996,Warner Books Inc
112528,446400157,3,A Morbid Taste for Bones: The First Chronicle of Brother Cadfael,Ellis Peters,1994,Warner Books
112529,895261448,7,"Goodbye, Good Men: How Liberals Brought Corruption into the Catholic Church",Michael S. Rose,2002,Regnery Publishing
112529,895263335,7,Year of the Rat: How Bill Clinton Compromised U.S. Security for Chinese Cash,Edward Timperlake,1998,Regnery Publishing
112530,3453177622,7,Zeit im Wind.,Nicholas Sparks,2000,Heyne
112532,8420442313,7,MaÃ±ana en la batalla piensa en mÃ­,Javier Marias,2000,Santillana USA Publishing Company
112532,8483102153,8,LA Musica De Una Vida,Andrei Makine,2002,Tusquets
112536,64470288,7,The Man Without a Face (Keypoint Book),Isabelle Holland,1987,HarperTrophy
112537,1565924274,7,Unix in a Nutshell: A Desktop Quick Reference for SVR4 and Solaris 7 (3rd Edition),Arnold Robbins,1999,O'Reilly
112541,60199261,10,The Bronze Horseman: A Novel,Paullina Simons,2001,William Morrow &amp; Company
112541,60929383,9,More Tales of the City (Showtime Tie-In Edition),Armistead Maupin,1998,Perennial
112541,60952520,8,The Simpsons: A Complete Guide to Our Favorite Family,Matt Groening,1997,Perennial
112541,61059323,8,The X-Files: Fight the Future,Elizabeth Hand,1998,HarperEntertainment
112541,61094129,8,Legal Tender,Lisa Scottoline,1997,HarperTorch
112541,130844659,4,ASP/MTS/ADSI Web Security,Richard Harrison,1999,Prentice Hall PTR
112541,140293248,7,The Girls' Guide to Hunting and Fishing,Melissa Bank,2000,Penguin Books
112541,140390693,8,Little Women (Penguin Classics),Louisa May Alcott,1989,Penguin Books
112541,014200023X,9,A Heart of Stone,Renate Dorrestein,2002,Penguin Books
112541,201704528,7,Fireworks 3 for Windows and Macintosh: Visual QuickStart Guide (3rd Edition),Sandee Cohen,2000,Peachpit Press
112541,201735172,7,JavaScript for the World Wide Web: Visual QuickStart Guide (4th Edition),Tom Negrino,2001,Peachpit Press
112541,312971389,8,Bird Yard,Julia Wallis Martin,2001,St. Martin's Paperbacks
112541,330347772,7,Come to Grief,Dick Francis,1996,Macmillan Pub Ltd
112541,375706771,10,Midwives: A Novel,Chris Bohjalian,1998,Vintage
112541,380400634,7,The Enchanted Land,Jude Deveraux,1978,Avon
112541,399146245,8,24 Hours,Greg Iles,2000,Putnam Publishing Group
112541,425147517,8,The Key to Midnight,Dean R. Koontz,1995,Berkley Publishing Group
112541,440215439,8,Covenant with the Vampire (Diaries of the Family Dracul),JEANNE KALOGRIDIS,1995,Dell
112541,441003257,6,Good Omens,Neil Gaiman,1996,Ace Books
112541,446604232,6,Exclusive,Sandra Brown,1997,Warner Books
112541,446609943,7,The Switch,Sandra Brown,2001,Warner Vision
112541,446611921,7,The Millionaires,Brad Meltzer,2002,Warner Vision
112541,451184327,6,First Offense,Nancy Taylor Rosenberg,1995,Signet Book
112541,451206460,7,Hard Evidence,John Lescroart,2002,Signet Book
112541,452280583,8,The Mistress,Philippe Tapon,2000,Plume Books
112541,552996645,7,Yellowheart,Tracy Reed,1996,Transworld Publishers Ltd
112541,553571656,3,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam
112541,671003356,8,Ransom,Julie Garwood,1999,Atria
112541,671880179,5,SWEET WILLIAM : SWEET WILLIAM,Jessica Palmer,1995,Pocket
112541,671886665,8,A Cry In The Night,Mary Higgins Clark,1993,Pocket
112541,671897071,9,Girl : A Novel,Blake Nelson,1994,Touchstone
112541,786881046,8,Pulp Fiction,Quentin Tarantino,1994,Miramax
112541,811805557,9,Postmark Paris: A Little Album of Memories,Leslie Jonath,1995,Chronicle Books Llc
112541,965046907,8,Zines! (Zines!),V. Vale,1999,V/Search
112541,1558606785,5,Web Project Management: Delivering Successful Commercial Web Sites,Ashley Friedlein,2000,Morgan Kaufmann
112541,1840184671,7,Dream Solution: The Murder of Alison Shaughnessy - And the Fight to Name Her Killer,Bernard O'Mahoney,2001,"Mainstream Publishing Company, Ltd."
112544,399149759,8,Flashback,Nevada Barr,2003,Putnam Publishing Group
112544,425146375,7,Deadline: A Jack McMorrow Mystery,Gerry Boyle,1995,Berkley Publishing Group
112544,446350109,7,Windmills of the Gods,Sidney Sheldon,1987,Warner Books
112544,446611212,8,Violets Are Blue,James Patterson,2002,Warner Vision
112544,449002128,8,The Kill Artist,Daniel Silva,2002,Fawcett Books
112544,553575104,9,In Pursuit of the Proper Sinner,Elizabeth George,2000,Bantam Books
112547,330300822,8,Songlines,Bruce Chatwin,0,Pan Books Ltd
112548,375401598,10,Pandora : New Tales of the Vampires,ANNE RICE,1998,Knopf
112558,385335482,7,Confessions of a Shopaholic (Summer Display Opportunity),SOPHIE KINSELLA,2001,Delta
112559,20088248,8,The Man in the Queue,Josephine Tey,1988,Simon &amp; Schuster
112559,140293248,8,The Girls' Guide to Hunting and Fishing,Melissa Bank,2000,Penguin Books
112559,316769487,3,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
112559,037319434X,8,"Just The Man She Needed (Silhouette Romance, 1434)",Tom Smith,2000,Silhouette
112559,373224133,5,"Lover Unknown  (Lawman) (Harlequin Intrigue, No 413)",Shawna Delacorte,1997,Harlequin
112559,037322446X,5,"Undercover Christmas  (Hidden Identity) (Harlequi Intrigue, No 446)",B. J. Daniels,1997,Harlequin
112559,037376023X,8,"Michael'S Baby  (Three Weddings And A Gift) (Silhouette Desire, No 1023)",Cathie Linz,1996,Silhouette
112559,373760248,5,"Willful Marriage (Silhouette Desire, 1024)",Peggy Moreland,1996,Silhouette
112559,373761430,5,"Notorious Groom (Desire , No 1143)",Caroline Cross,1998,Silhouette
112559,375709258,6,Lust &amp; Other Stories (Vintage Contemporaries),Susan Minot,2000,Vintage Books USA
112559,380756218,9,Night Shadow,Catherine Coulter,1989,Avon
112559,380756234,7,Night Storm,Catherine Coulter,1990,Avon
112559,399148027,9,Blue Diary,Alice Hoffman,2001,G. P. Putnam's Sons
112559,439256364,8,Indigo,Alice Hoffman,2003,Scholastic Signature
112559,440200989,8,Weep No More My Lady,Mary Higgins Clark,1993,Dell
112559,440217547,7,Accident,Danielle Steel,1995,Dell
112559,446605239,7,The Notebook,Nicholas Sparks,1998,Warner Books
112559,451195671,7,Crimes and Misdemeanors: New and Original Stories of Love and Death,Elaine Koster,1998,Signet Book
112559,451400879,9,Calypso Magic,Catherine Coulter,1988,Onyx Books
112559,515107662,9,The Sherbrooke Bride (Bride Trilogy (Paperback)),Catherine Coulter,1996,Jove Books
112559,515109746,10,Hellion Bride (Bride Trilogy (Paperback)),Catherine Coulter,2001,Jove Books
112559,515120448,9,The Wild Baron,Catherine Coulter,1997,Jove Books
112559,590374532,6,Not That I Care (The Friendship Ring Series),Rachel Vail,1998,Scholastic
112559,671034057,10,Now You See Her,Linda Howard,1999,Pocket Books
112559,671462997,8,PETALS ON WIND (Dollanger Saga (Paperback)),V. C. Andrews,1982,Pocket
112559,671468200,8,MY SWEET AUDRINA,V.C. Andrews,1983,Pocket
112559,671524208,9,Deep Waters,Jayne Ann Krentz,1997,Pocket Star
112559,067164257X,8,GARDEN OF SHADOWS (Dollanger Saga (Paperback)),Ariel Jennifer Jones,1987,Pocket
112559,671867172,9,The Lottery Winner : Alvirah And Willy Stories,Mary Higgins Clark,1995,Pocket
112559,684862980,7,CHOCOLATE FOR A LOVER'S HEART : SOUL-SOOTHING STORIES THAT CELEBRATE THE POWER OF LOVE (Chocolate),Kay Allenbaugh,1999,Fireside
112559,074343756X,7,Electric God,Catherine Ryan Hyde,2002,Pocket
112559,749931892,8,Bouncing Back,Zoe Barnes,2000,Piatkus Books
112559,761503358,5,"Soaps, Shampoos &amp; Other Suds: Make Beautiful Gifts to Give (Or Keep) (Gifts from the Home)",Kelly Reno,1996,Prima Lifestyles
112559,804103682,8,Age of Grief,JANE SMILEY,1988,Ivy Books
112559,809230801,6,1001 Simple Ways to Lose Weight: Proven Tips for Losing Those Extra Pounds-- And Keeping Them of,Gary L. Rempe,1997,McGraw-Hill/Contemporary Books
112559,087596480X,5,Fight Fat Secrets to Successful Weight L (Women's Edge Health Enhancement Guides),Alisa Bauman,1998,Rodale See St Martins
112559,887307876,5,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,1996,HarperBusiness
112559,1551660288,7,Honor Bound,Kenneth T. Brown,1994,Mira
112559,1558535411,9,The World's Dumbest Criminals,Daniel Butler,2000,Rutledge Hill Press
112559,1562921053,5,"You Can't Be a Smart Cookie, If You Have a Crummy Attitude",John C. Maxwell,1995,Cook Communications Ministries intl
112559,157051674X,4,All Moms Should Have 4 Hands: A Loving Tribute to You Mom,Rhonda S. Hogan,2000,Brownlow Pub Co
112559,158062524X,9,"A Cup of Comfort: Stories That Warm Your Heart, Lift Your Spirit, and Enrich Your Life",Colleen Sell,2001,Adams Media Corporation
112561,6924034,7,Grail Quest.Bk.3: Gateway of Doom,J.H. Brennan,1984,HarperCollins Publishers
112561,393319288,8,Disorder in the Court: Great Fractured Moments in Courtroom History,Charles M. Sevilla,1999,W.W. Norton &amp; Company
112566,671004239,8,The Locket,Richard Paul Evans,2000,Pocket
112570,316769487,8,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
112570,446310786,6,To Kill a Mockingbird,Harper Lee,1988,Little Brown &amp; Company
112579,451157052,10,Pratchett 2--The Colour of Magic,Terry Pratchett,1988,Roc
112580,345438329,8,Big Stone Gap: A Novel (Ballantine Reader's Circle),Adriana Trigiani,2001,Ballantine Books
112580,451524667,8,Animal Farm,George Orwell,1990,New Amer Library Classics
112580,553212451,3,The Jungle (Bantam Classics),Upton Sinclair,1981,Bantam
112581,1587888645,10,Pen Pals (Nova Audio Books),Olivia Goldsmith,2002,Nova Audio Books
112583,962975419,8,"A Christmas Story, a true story",Jay Frankston,1994,Whole Loaf Publications
112584,3895082090,9,Walden,Henry David Thoreau,1996,Konemann
112587,156027321,9,Life of Pi,Yann Martel,2003,Harvest Books
112589,014038572X,10,The Outsiders (Now in Speak!),S. E. Hinton,1997,Puffin Books
112589,553569309,9,The Death and Life of Superman: A Novel,Roger Stern,1994,Bantam
112590,345417623,8,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
112590,446606383,7,The Midnight Club,James Patterson,1999,Warner Vision
112590,446608262,9,The Lion's Game,Nelson DeMille,2000,Warner Books
112590,446611239,10,The Cabinet of Curiosities,Douglas Preston,2003,Warner Books
112590,446611913,9,Up Country,Nelson DeMille,2003,Warner Vision
112590,449003787,9,\O\ Is for Outlaw,SUE GRAFTON,2001,Ballantine Books
112590,449219410,9,Skin Tight,Carl Hiaasen,1990,Fawcett Books
112590,449223612,10,N Is for Noose,Sue Grafton,1999,Fawcett Books
112597,60161183,4,Talking God (Harper Novel of Suspense),Tony Hillerman,1989,Harpercollins
112598,60928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
112598,60976845,7,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial
112598,375412530,5,Back When We Were Grownups: A Novel,ANNE TYLER,2001,Knopf
112598,439064872,8,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,Scholastic
112598,044022103X,9,One True Thing,Anna Quindlen,1995,Dell
112598,059035342X,8,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
112598,688177751,8,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,Perennial
112603,088974064X,9,Cereus Blooms at Night,Shani Mootoo,1996,Press Gang Publishers
112607,575052228,7,Small Gods: A Discworld Novel (The Discworld Series),Terry Pratchett,1992,Orion Publishing Co
112608,595173004,3,Magdalenes,Channing Hayden,2001,Writers Club Press
112610,887307876,8,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,1996,HarperBusiness
112612,451526562,7,A Tale of Two Cities,Charles Dickens,1997,Signet Book
112614,440223571,7,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997,Dell
112614,044921964X,4,Don't Leave Me This Way,Joan Smith,1991,Fawcett Books
112614,783820038,10,Mercy (G K Hall Large Print Book Series (Cloth)),Jodi Picoult,1997,Thorndike Pr
112615,3453215273,4,Es stirbt in mir.,Robert Silverberg,2002,Heyne
112616,140253602,9,Felicia's Journey,William Trevor,1996,Penguin Books
112616,039304632X,8,The Voyage of the Narwhal,Andrea Barrett,1998,W W Norton &amp; Co Inc
112620,440224039,8,True Crime: The Novel,Andrew Klavan,1997,Dell
112621,738204005,5,Coal: A Human History,Barbara Freese,2003,Perseus Publishing
112626,60987529,6,Confessions of an Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books
112626,316781142,6,The Last Time They Met : A Novel,Anita Shreve,2001,"Little, Brown"
112633,445406518,9,Crocodile on the Sandbank,Elizabeth Peters,1988,Warner Books
112635,452271800,7,Herotica 3: A Collection of Women's Erotic Fiction (Plume Fiction),Susie Bright,1994,Plume Books
112637,915473569,5,"Planning Your Pregnancy and Birth, Third Edition",The American College of Obstetricians an,2000,American College of Obstetricians &amp; Gynecolog
112637,1890627046,5,Children with Autism: A Parent's Guide,"Michael D., Powers",2000,Woodbine House
112643,345369947,8,The Mummy or Ramses the Damned,Anne Rice,1991,Ballantine Books
112643,553101358,8,Wizard of Earthsea,Ursula K. Le Guin,0,Bantam Doubleday Dell
112643,812511816,10,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
112643,886774500,9,"Dragon Prince (Dragon Prince, Book 1)",Melanie Rawn,1994,Daw Books
112643,1567184642,7,The Office Oracle: Wisdom at Work,Patricia Monaghan,1999,Llewellyn Pubns
112655,590423592,7,Spooky Rhymes and Riddles,Hall,1990,E P Dutton
112668,806947241,8,The funniest joke book ever!,Joseph Rosenbloom,1986,Sterling Pub. Co
112672,60171790,9,Scottie the Daughter Of...: The Life of Frances Scott Fitzgerald Lanahan Smith,Eleanor Lanahan,1995,Harpercollins
112672,60557540,6,The Known World,Edward P. Jones,2003,Amistad
112672,60934417,9,Bel Canto: A Novel,Ann Patchett,2002,Perennial
112672,62501860,9,Plain and Simple : A Journey to the Amish (Ohio),Sue Bender,1991,HarperSanFrancisco
112672,014118213X,9,Howards End (Penguin Classics),E. M. Forster,2000,Penguin Books
112672,141439572,10,The Picture of Dorian Gray,Oscar Wilde,2003,Penguin Books
112672,312200544,8,The Idealists,Henry Carlisle,1999,Thomas Dunne Books
112672,312283261,9,Inventing the Victorians,Matthew Sweet,2001,St. Martin's Press
112672,375705244,10,Founding Brothers: The Revolutionary Generation,JOSEPH J. ELLIS,2002,Vintage
112672,385274092,10,In war's dark shadow: The Russians before the Great War,W. Bruce Lincoln,1983,Dial Press
112672,039305487X,8,"Stalin As Revolutionary, 1879-1929: A Study in History and Personality",Robert C. Tucker,1973,W W Norton &amp; Co Inc
112672,393975606,8,"Hard Times, Third Edition (Norton Critical Editions)",Charles Dickens,2000,W.W. Norton &amp; Company
112672,394575555,9,Rage for Fame: The Ascent of Clare Boothe Luce,Sylvia Jukes Morris,1997,Modern Library
112672,395652413,9,Everybody Was So Young: Gerald and Sara Murphy - A Lost Generation Love Story,Amanda Vaill,1998,Houghton Mifflin Company
112672,399141227,10,Montana Sky,Nora Roberts,1996,Putnam Publishing Group
112672,399149848,10,Birthright,Nora Roberts,2003,Putnam Publishing Group
112672,446531642,9,Once Upon a Time: Behind the Fairy Tale of Princess Grace and Prince Rainier,J. Randy Taraborrelli,2003,Warner Books
112672,449005615,10,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
112672,553273914,10,The House of the Spirits,Isabel Allende,1986,Bantam Books
112672,553802976,10,"Love, Greg &amp; Lauren",Greg Manning,2002,Bantam Books
112672,618257470,10,The Unquiet Ghost : Russians Remember Stalin,Adam Hochschild,2003,Mariner Books
112672,671734474,7,CANDIDATE'S WIFE,Patricia O'Brien,1992,Simon &amp; Schuster
112672,679441557,9,Ladder of Years,Anne Tyler,1995,Random House Inc
112672,679601686,10,Pride and Prejudice (Modern Library),JANE AUSTEN,1995,Modern Library
112672,679757074,9,Echoes of a Native Land: Two Centuries of a Russian Village,Serge Schmemann,1999,Vintage Books USA
112672,684818892,7,Forsyte Saga,John Galsworthy,1996,Touchstone
112672,684842165,10,"An Uncommon Woman - The Empress Frederick: Daughter of Queen Victoria, Wife of the Crown Prince of Prussia, Mother of Kaiser Wilhelm",Hannah Pakula,1997,Simon &amp; Schuster
112672,684864843,10,The Vineyard : A Novel,Barbara Delinsky,2000,Simon &amp; Schuster
112672,743204700,10,An Accidental Woman : A Novel,Barbara Delinsky,2002,Simon &amp; Schuster
112672,810932857,9,Jane Austen : The World of Her Novels,Deirdre Le Faye,2002,Harry N Abrams
112672,813919002,9,George Washington: The Man Behind the Myths,William M. S. Rasmussen,1999,University Press of Virginia
112672,082294183X,10,"Writing the Siege of Leningrad: Women's Diaries, Memoirs, and Documentary Prose (Pitt Series in Russian and East European Studies)",Cynthia Simmons,2002,University of Pittsburgh Press
112672,1400042305,8,Stalin : The Court of the Red Tsar,Simon Sebag Montefiore,2004,Knopf
112672,1559706082,7,Imperial Legend : The Disappearance of Czar Alexander I,Alexis S Troubetzkoy,2002,Arcade Publishing
112672,1571780831,10,"Bloodland: A Family Story of Oil, Greed and Murder on the Osage Reservation",Dennis McAuliffe,1999,Council Oak Books
112673,140281517,7,Leaving Patrick,Prue Leith,0,Penguin Uk
112673,450524655,7,The Boy in the Bubble: A Biography of Paul Simon,Patrick Humphries,1990,Hodder &amp; Stoughton General Division
112673,575061596,10,About a boy,Nick Hornby,1998,V. Gollancz
112676,61098256,5,Eddie's Bastard : A Novel,William Kowalski,2000,Perennial
112686,159129987X,9,My Story,Jason O'Neal Williams,2003,Publishamerica
112690,3426030055,7,Sarum. Roman.,Edward Rutherfurd,1990,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co."
112690,3442355206,7,Artischockenherz.,Milena Moser,2001,Goldmann
112693,446391301,8,Geek Love,Katherine Dunn,1993,Warner Books
112699,802136656,8,"Throwim' Way Leg: Tree-Kangaroos, Possums, and Penis Gourds",Tim F. Flannery,2000,Grove Press
112701,345420438,7,The Tailor of Panama,John Le Carre,1997,Ballantine Books
112707,909706298,8,"The man from Curdie's River: Or, Where men are made (Historical reprints series ; no. 5)",Donald Findlay MacLean,1974,Lowden Publishing
112709,60090367,6,Watermelon,Marian Keyes,2002,Perennial
112709,60562080,7,"Under the Duvet : Shoes, Reviews, Having the Blues, Builders, Babies, Families and Other Calamities",Marian Keyes,2004,Perennial
112709,451209907,10,Quentins,Maeve Binchy,2003,Signet Book
112709,684807653,5,HER LITTLE MAJESTY : The Life of Queen Victoria,Carolly Erickson,1997,Simon &amp; Schuster
112709,684849690,9,The SECRET DIARY OF ANNE BOLEYN,Robin Maxwell,1998,Touchstone
112709,811819353,10,New York: A Vertical Postcard Book (Panoramic),Ann Rhoney,1998,Chronicle Books
112709,1852277629,8,Bananas Forever: Kenny Everett and Me,Cleo Rocos,1998,Virgin Books
112709,1854792237,3,Fergie: Her Secret Life,Allan Starkie,1996,Michael O'Mara Books Ltd.
112709,1854795996,2,Posh and Becks,Andrew Morton,2000,Michael O'Mara Books
112709,1859604072,4,Michael Schumacher: Controversial genius (Heroes on wheels),Christopher Hilton,1997,Haynes
112711,425181456,7,McNally's Folly,Vincent Lardo,2001,Berkley Publishing Group
112719,316969443,8,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown"
112727,038097729X,8,Paradise Lost: A Novel of Suspense,J.A. Jance,2001,William Morrow
112731,312967071,6,Wicked Games : A Jane Lawless Mystery (A Jane Lawless Mystery),Ellen Hart,1999,St. Martin's Dead Letter
112733,446525774,5,Saving Faith,David Baldacci,1999,Warner Books
112733,679444815,9,Timeline,Michael Crichton,1999,Alfred A. Knopf
112736,60392827,5,Confessions of an Ugly Stepsister,Gregory Maguire,1999,ReganBooks
