User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher
207385,380752867,5,And Eternity (Incarnations of Immortality (Paperback)),Piers Anthony,1991,Eos
207385,038079439X,7,Expendable,James Alan Gardner,1999,Eos
207385,440224705,8,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,2000,Dell
207385,441003257,8,Good Omens,Neil Gaiman,1996,Ace Books
207385,441009964,5,Galveston,Sean Stewart,2002,Ace Books
207385,449216462,5,"The Sunset Warrior (The Sunset Warrior Cycle, Book 1)",Eric V. Lustbader,1989,Fawcett
207385,449216470,2,Shallows of Night,Eric Lustbader,1993,Fawcett Books
207385,451180429,5,The Quiet Game,Greg Iles,2000,Signet Book
207385,451457811,8,"Storm Front (The Dresden Files, Book 1)",Jim Butcher,2000,Roc
207385,553276786,3,Lonely on the Mountain : The Sacketts (Sacketts),LOUIS L'AMOUR,1984,Bantam
207385,553285653,3,Grass,Sheri S. Tepper,1990,Spectra Books
207385,055328875X,8,"Alien Tongue (The Next Wave, Book 2)",Stephen Leigh,1991,Spectra Books
207385,553290916,2,"Walker of Worlds (Chronicles of the King's Tramp, Book 1)",Tom De Haven,1991,Spectra Books
207385,671721984,5,MALL PURCHASE NIGHT,Rick Cook,1993,Baen
207385,671877550,4,Mathemagics,Margaret Ball,1996,Baen
207385,743435419,4,The Philosophical Strangler,Eric Flint,2002,Baen
207385,765341956,4,Psychohistorical Crisis,Donald Kingsbury,2002,Tor Books
207385,812510003,6,The Shield of Time,Poul Anderson,1994,Tor Books
207385,812540220,5,The Free Lunch,Spider Robinson,2002,Tor Science Fiction
207385,081257110X,4,Ceres Storm,David Herter,2001,Tor Books
207385,812576403,7,The Light of Other Days,Arthur C. Clarke,2001,Tor Books
207387,399149104,10,Rain Fall,Barry Eisler,2002,G. P. Putnam's Sons
207388,394724399,9,The Throwback,Tom Sharpe,1984,Vintage Books USA
207391,059043361X,7,The Writing Book,Jean Bennett,1988,Scholastic Inc.
207391,786881852,8,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion
207391,971880107,5,Wild Animus,Rich Shapero,2004,Too Far
207393,2070363317,7,Lor La Merveilleuse Histoire Du General,Blaise Cendrars,0,Denoel French
207393,2070416844,7,Contes,Joseph Kessel,2001,Gallimard
207393,2246151058,7,Chambre obscure,Vladimir Nabokov,2003,Grasset
207400,316776963,7,Me Talk Pretty One Day,David Sedaris,2001,Back Bay Books
207400,671014196,4,The Summerhouse,Jude Deveraux,2002,Pocket
207405,300039743,1,White Writing: On the Culture of Letters in South Africa,J.M. Coetzee,1988,Yale Univ Pr
207408,743205383,6,Fay: A Novel,Larry Brown,2001,Touchstone
207411,1862045445,9,"Thai Vegetarian Cooking: A Step-By-Step Guide (In a Nutshell, Vegetarian Cooking Series)",Anne Johnson,1999,Element Books Ltd.
207414,811831310,10,Worst Case Scenario Survival Handbook: Travel,Joshua Piven,2001,Chronicle Books
207417,306807289,7,The American Cinema: Directors and Directions 1929-1968,Andrew Sarris,1996,Da Capo Press
207417,316769541,9,Franny and Zooey,J.D. Salinger,1961,"Little, Brown"
207417,374525323,9,A Walk on the Wild Side : A Novel,Nelson Algren,1998,Noonday Press
207417,394726413,6,"Bright Lights, Big City: A Novel (Vintage Contemporaries)",Jay McInerney,1987,Vintage Books USA
207417,425178986,9,The Pledge,Friedrich Durrenmatt,2000,Berkley Boulevard Books
207417,452275687,8,Loon Lake,E. L. Doctorow,1996,Plume Books
207417,679735771,9,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000,Vintage Books USA
207417,679748261,7,"Goodbye, Columbus : And Five Short Stories (Vintage International)",Philip Roth,1993,Vintage Books USA
207417,802134297,5,Candy,Terry Southern,1996,Atlantic Monthly Press
207417,805062971,8,Fight Club,Chuck Palahniuk,1999,Owl Books
207417,805065636,7,Seeing Is Believing : How Hollywood Taught Us to Stop Worrying and Love the Fifties,Peter Biskind,2000,Owl Books
207417,1874061394,8,Charles Willeford Omnibus: Pick-up / Cockfighter / Burnt Orange Heresy,Charles Willeford,1995,Oldcastle Books
207427,684826976,6,Undaunted Courage: Meriwether Lewis Thomas Jefferson and the Opening of the American West,Stephen Ambrose,1997,Simon &amp; Schuster
207431,441004261,5,Cradle of Splendor,Patricia Anthony,1997,Ace Books
207436,671027387,8,Deception Point,Dan Brown,2002,Pocket
207438,883658127,8,True Irish Ghost Stories,John D. Seymour,1993,BBS Publishing Corporation
207440,385424728,6,The Chamber,John Grisham,1994,Doubleday Books
207440,440225701,7,The Street Lawyer,JOHN GRISHAM,1999,Dell
207448,553270710,5,Fire in the Sky,J.A. Shears,1988,Bantam Books
207449,425089886,9,Memories,Charlotte Vale Allen,1984,Berkley Pub Group
207449,671816810,10,EMMELINE,Judith Rossner,1981,Pocket
207450,60508302,9,Angels Everywhere: A Season of Angels/Touched by Angels (Avon Romance),Debbie MacOmber,2002,Avon Books
207450,61083089,7,The Trouble with Angels,Debbie Macomber,1994,Avon
207450,373218443,5,Navy Wife (Silhouette Romance),Debbie Macomber,2003,Silhouette Books
207450,037348352X,5,"Three Brides, No Groom",Debbie Macomber,1997,Silhouette
207450,373835124,5,Darling Daughters,Debbie Macomber,2002,Harlequin
207450,679404864,5,Dave Barry's Guide to Guys: A Fairly Short Book,Dave Barry,1995,Random House Inc
207450,074340341X,5,A Season in the Highlands,Jude Deveraux,2000,Pocket
207450,1551660520,5,Promise Me Forever,Debbie Macomber,1995,Mira
207450,1551664348,5,Montana,Debbie Macomber,1998,Mira
207450,1551665026,5,Promise Texas,Debbie Macomber,1999,Mira
207450,1551665336,5,Moon Over Water,Debbie Macomber,1999,Mira
207450,1551666022,5,"Dakota Home (Dakota Trilogy, Book 2)",Debbie Macomber,2000,Mira
207450,1551668300,5,16 Lighthouse Road,Debbie Macomber,2001,Mira
207455,913668680,8,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Mollie Katzen,1977,Ten Speed Press
207456,345387651,8,The Cider House Rules,John Irving,1994,Ballantine Books
207461,1585744069,7,The Run to Gitche Gumee: A Novel,Robert F. Jones,2001,The Lyons Press
207470,345328396,8,The Red Fox,Anthony Hyde,1988,Ballantine Books
207470,425144372,7,Clear and Present Danger,Tom Clancy,1994,Berkley Publishing Group
207470,425151875,7,Tom Clancy's Op-Center: Games of State (Tom Clancy's Op Center (Paperback)),Tom Clancy,1996,Berkley Publishing Group
207470,440221471,7,The Runaway Jury,JOHN GRISHAM,1997,Dell
207472,3518100734,7,Der Gute Mensch Von Sezuan,Bertolt Brecht,0,Distribooks Int'l+inc
207472,3548310702,3,Per Anhalter Durch Die Galaxis,Douglas Adams,0,Ein Ullstein Buch
207488,345342968,7,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
207488,380704161,7,Through a Glass Darkly,Karleen Koen,1987,Avon
207488,385474547,10,Things Fall Apart : A Novel,CHINUA ACHEBE,1994,Anchor
207488,425068099,10,The Witness for the Prosecution and Other Stories,Agatha Christie,1996,Berkley Publishing Group
207488,425105695,8,The Moving Finger (Miss Marple Mysteries (Paperback)),Agatha Christie,1994,Berkley Publishing Group
207488,684824396,8,The BIBLE ACCORDING TO MARK TWAIN,Joseph B. Mccullough,1996,Touchstone
207488,786864087,7,Stigmata,Phyllis Alesia Perry,1998,Hyperion
207492,375713344,9,Geek Love,Katherine Dunn,2002,Vintage Books USA
207492,688177859,8,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,Perennial
207494,006105609X,9,The Eye of the Heron,Ursula K. Le Guin,1991,HarperPrism
207494,61059072,8,The Last Continent (Discworld Novels (Paperback)),Terry Pratchett,2000,HarperTorch
207494,61094064,8,Death in a Strange Country,Donna Leon,1995,Harper Mass Market Paperbacks (Mm)
207494,140067477,9,The Tao of Pooh,Benjamin Hoff,1983,Penguin Books
207494,312859880,9,The Wood Wife,Terri Windling,1996,Tor Books
207494,031286034X,7,The Fortunate Fall,Raphael Carter,1996,St Martins Pr
207494,312862113,10,"Worlds of Exile and Illusion: Rocannon's World, Planet of Exile, City of Illusions",Ursula K. Le Guin,1996,Orb Books
207494,312951914,5,Linda Goodman's Star Signs,Linda Goodman,1988,St. Martin's Press
207494,312973055,9,Robert Ludlum's The Hades Factor,Robert Ludlum,2001,St. Martin's Paperbacks
207494,345416880,7,Enchantment,Orson Scott Card,2000,Del Rey Books
207494,345422384,8,Pandora: New Tales of the Vampires (New Tales of the Vampires),Anne Rice,1999,Ballantine Books
207494,345422406,9,Merrick (Vampire/Witches Chronicles),Anne Rice,2001,Ballantine Books
207494,345441435,8,Prospero's Children,Jan Siegel,2001,Del Rey Books
207494,380015676,8,Strong Poison,Dorothy L. Sayers,1985,Harper Mass Market Paperbacks (Mm)
207494,380708213,7,The Forever War,Joe Haldeman,1991,Eos
207494,380798565,9,The Ape Who Guards the Balance : An Amelia Peabody Mystery,Elizabeth Peters,1999,Avon
207494,380817144,8,Lord of the Silent: A Novel of Suspense,Elizabeth Peters,2002,Avon
207494,039914255X,3,Eat Right for Your Type,Peter J. D'Adamo,1996,G. P. Putnam's Sons
207494,425121631,8,Rules of Prey,John Sandford,1992,Berkley Publishing Group
207494,425126064,10,Shadow Prey,John Sandford,2004,Berkley Publishing Group
207494,425133516,10,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
207494,425151867,5,Acceptable Risk,Robin Cook,1996,Berkley Publishing Group
207494,425179885,9,The Devil's Code,John Sandford,2004,Berkley Publishing Group
207494,439136350,10,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic
207494,441002935,9,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter
207494,441003745,9,Bloody Bones (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,2001,ACE Charter
207494,441005241,9,"Burnt Offerings (Anita Blake, Vampire Hunter)",Laurell K. Hamilton,2001,Ace Books
207494,441005608,6,The Warlock in Spite of Himself (The Warlock Series),Christopher Stasheff,1998,Ace Trade
207494,441005667,8,Forever Peace (Remembering Tomorrow),Joe Haldeman,1998,Ace Books
207494,441106269,9,City,Clifford D. Simak,1981,Ace Books
207494,441107087,8,City of Illusions,Ursula Le Guin,1984,Ace Books
207494,441132456,7,Cyber Way,Alan Dean Foster,1990,Ace Books
207494,441536999,10,The Moon Is a Harsh Mistress,Robert A. Heinlein,1994,Ace Books
207494,441783589,5,Starship Troopers,Robert A. Heinlein,1987,Ace Books
207494,445406488,9,The Curse of the Pharaohs,Elizabeth Peters,1988,Warner Books
207494,446605573,9,Seeing a Large Cat (Amelia Peabody Mysteries (Paperback)),Elizabeth Peters,1998,Warner Books
207494,449003787,7,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books
207494,449130703,7,The Number of the Beast,Robert Heinlein,1989,Fawcett Books
207494,451156854,7,Kinflicks,Lisa Alther,1995,New Amer Library
207494,451191722,8,Talking to Heaven: A Medium's Message of Life After Death,James Van Praagh,1999,Signet Book
207494,451201515,6,Life on the Other Side: A Psychic's Tour of the Afterlife,Sylvia Browne,2001,Signet Book
207494,452280826,7,"Men on Men 2000: Best New Gay Fiction for the Millennium (Men on Men, No 8)",David Bergman,2000,Plume Books
207494,553066811,8,"On a Street Called Easy, in a Cottage Called Joye: A Restoration Comedy",Gregory White Smith,1997,Broadway Books
207494,553266055,10,All Things Wise and Wonderful,James Herriot,1981,Bantam
207494,553346776,7,"The Aerobics Program for Total Well-Being: Exercise, Diet, Emotional Balance",Kenneth H. Cooper,1991,Bantam Books
207494,553580272,8,"House Atreides (Dune: House Trilogy, Book 1)",Brian Herbert,2000,Spectra Books
207494,671510053,7,SHIPPING NEWS,Annie Proulx,1994,Scribner
207494,671578529,8,The Otherworld,Mercedes Lackey,2000,Baen
207494,671578650,7,Assignment In Eternity,Robert A. Heinlein,2000,Baen
207494,671727893,9,POCKET BOOK OF OGDEN NASH,Ogden Nash,1990,Pocket
207494,067187750X,4,The Fire Rose,Mercedes Lackey,1996,Baen
207494,674951867,10,White Teacher,Vivian Gussin Paley,1989,Harvard University Press
207494,679447156,8,Eight Weeks to Optimum Health: A Proven Program for Taking Full Advantage of Your Body's Natural Healing Power (Proven Program for Taking Full Advantage of Your Body's Natural Healing Power),Andrew Weil,1997,Alfred A. Knopf
207494,679600752,5,The Varieties of Religious Experience:  A Study in Human Nature : Being the Gifford Lictures on Natural Religion Delivered at Edinburgh in 1901-1902 (Modern Library (Hardcover)),William James,1994,Modern Library
207494,068483183X,5,TOUCHED WITH FIRE: Manic Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,1996,Free Press
207494,786702966,9,Erotic Verse,Christopher Hurford,1996,Pub Group West
207494,801975085,5,The Great Mechanical Wooden Toy Book (The Chilton Hobby Series),Ed Baldwin,1984,Chilton Book Company
207494,080701222X,9,The Blooming of a Lotus: Guided Meditation Exercises for Healing &amp; Transformation,Thich Nhat Hanh,1993,Beacon Press
207494,807014230,9,Walden: Lessons for the New Millennium,Henry David Thoreau,1998,Beacon Press
207494,811212343,5,Pack My Bag: A Self-Portrait,Henry Green,1993,New Directions Publishing Corporation
207494,812508645,6,Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,1997,Tor Books
207494,812510011,7,N-Space,Larry Niven,1991,Tor Science Fiction
207494,812532732,10,"Terry Carr's Best Science Fiction of the Year, No 14, 1984",Terry Carr,1985,Tor Books
207494,812550285,10,"A Crown of Swords (The Wheel of Time, Book 7)",Robert Jordan,1997,Tor Fantasy
207494,812550293,9,"The Path of Daggers (The Wheel of Time, Book 8)",Robert Jordan,1999,Tor Fantasy
207494,812550706,9,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books
207494,812566645,9,Legends 3,Robert Silverberg,2000,Tor Books
207494,812575237,9,Legends 2 : Short Novels by the Masters of Modern Fantasy,Terry Goodkind,1999,Tor Books
207494,875425917,6,The Family Wicca Book: The Craft for Parents &amp; Children (Llewellyn's Modern Witchcraft Series),Ashleen O'Gaea,1993,Llewellyn Pubns
207494,1555972063,7,The Men in My Life: And Other More or Less True Recollections of Kinship (A Graywolf Discovery),James D. Houston,1994,Farrar Straus &amp; Giroux
207494,1559722061,8,Mother Tongue: How Humans Create Language,Joel Davis,1994,Carol Publishing Corporation
207494,1560234180,1,Bear Like Me,Jonathan Cohen,2003,Southern Tier Editions/Harrington Park Press
207494,1563331047,8,All-Stud,Clay Caldwell,1996,Badboy
207495,451186362,7,Rose Madder,Stephen King,2004,Signet Book
207497,671702505,9,The Gift,Julie Garwood,1991,Pocket
207499,60175818,6,The First Eagle,Tony Hillerman,1998,Harpercollins
207499,60192895,5,Hunting Badger,Tony Hillerman,1999,HarperCollins Publishers
207499,60508094,1,Into the Mirror: The Life of Master Spy Robert P. Hanssen,Lawrence Schiller,2002,HarperCollins Publishers
207499,312145357,6,Accustomed to the Dark,Walter Satterthwait,1996,St Martins Pr
207499,312870604,5,Red Mesa (Ella Clah),Aimee Thurlo,2001,Forge Books
207499,316603570,6,3rd Degree,James Patterson,2004,"Little, Brown"
207499,037326173X,6,Hanged Man,Walter Satterthwait,1995,Worldwide Library
207499,375503218,8,My Cat Spit McGee,Willie Morris,1999,Random House Inc
207499,380717018,6,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
207499,380718332,6,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993,Avon
207499,380721643,6,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1994,Avon Books
207499,380723638,6,Ill Wind (Anna Pigeon Mysteries (Paperback)),Nevada Barr,1997,Avon Books
207499,038073267X,6,Sacred and Profane (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1999,Avon
207499,380792486,6,Outlaw Mountain: A Joanna Brady Mystery,J.A. Jance,2004,Avon
207499,385424736,6,The Rainmaker,John Grisham,1995,Doubleday Books
207499,385493800,3,The Testament,John Grisham,1999,Doubleday Books
207499,399143335,5,The Cat Who Sang for the Birds,Lilian Jackson Braun,1998,Putnam Pub Group
207499,039914675X,5,The Cat Who Went up the Creek,Lilian Jackson Braun,2002,Putnam Adult
207499,399147020,5,Blood Lure,Nevada Barr,2001,G. P. Putnam's Sons
207499,399149422,3,The Cat Who Brought Down the House,Lilian Jackson Braun,2003,Putnam Publishing Group
207499,399149759,6,Flashback,Nevada Barr,2003,Putnam Publishing Group
207499,399150579,6,Seeking Enlightenment... Hat by Hat,Nevada Barr,2003,Putnam Publishing Group
207499,399151443,4,High Country,Nevada Barr,2004,Putnam Publishing Group
207499,042513749X,5,Dead in the Water (Kate Shugak Mysteries (Paperback)),Dana Stabenow,1993,Berkley Publishing Group
207499,425154092,6,From Potter's Field,Patricia Daniels Cornwell,1996,Berkley Publishing Group
207499,425154637,6,The Eagle Catcher (Arapaho Indian Mysteries),Margaret Coel,1996,Berkley Publishing Group
207499,425188787,6,Hunting Season (Anna Pigeon Novels (Paperback)),Nevada Barr,2003,Berkley Publishing Group
207499,440214041,5,The Pelican Brief,John Grisham,1993,Dell
207499,044022165X,6,The Rainmaker,JOHN GRISHAM,1996,Dell
207499,446360589,5,The Burden of Proof,Scott Turow,1991,Warner Books
207499,446601241,6,Kiss the Girls,James Patterson,1995,Warner Books
207499,446603716,6,Hide &amp; Seek,James Patterson,1996,Warner Books
207499,446612790,6,2nd Chance,James Patterson,2003,Warner Vision
207499,449003132,6,Milk and Honey (Decker and Lazarus Series),Faye Kellerman,1998,Fawcett Books
207499,449003299,5,False Prophet: A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1998,Fawcett Books
207499,449148246,6,Day of Atonement (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1992,Fawcett Books
207499,449204766,5,Murder in the Supreme Court (Capital Crime Mysteries),Margaret Truman,1984,Ballantine Books
207499,449223604,5,M Is for Malice,Sue Grafton,1998,Fawcett Books
207499,451197704,6,Fire and Ice: A Liam Campbell Mystery (Liam Campbell Mysteries (Paperback)),Dana Stabenow,1999,Signet Book
207499,451199448,5,So Sure of Death: A Liam Campbell Mystery (Liam Campbell Mysteries (Paperback)),Dana Stabenow,2000,Signet Book
207499,451202309,6,Nothing Gold Can Stay (Liam Campbell Mysteries (Paperback)),Dana Stabenow,2001,Signet Book
207499,451211227,4,The Serpents Trail: A Maxie and Stretch Mystery,Sue Henry,2004,New American Library
207499,525947612,6,Everyone Dies: A Kevin Kerney Novel (Kevin Kerney Novels (Hardcover)),Michael McGarrity,2003,Dutton Books
207499,055310666X,5,False Memory,Dean R. Koontz,1999,Bantam Books
207499,553264990,5,Bant/Spec.Last of the Breed,Louis L'Amour,1987,Bantam Books
207499,553277243,4,Time Flies,BILL COSBY,1988,Bantam
207499,553284789,5,F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990,Bantam
207499,553581716,5,Them Bones : A Mystery from the Mississippi Delta,CAROLYN HAINES,1999,Bantam
207499,671027352,8,Angels &amp; Demons,Dan Brown,2000,Atria
207499,688046134,6,Justice: A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Hardcover)),Faye Kellerman,1995,Harpercollins
207499,688105548,3,Grievous Sin: A Peter Decker/Rina Lazarus Mystery (Peter Decker &amp; Rina Lazarus Novels (Hardcover)),Faye Kellerman,1993,Harpercollins
207499,743255453,5,"The Price of Loyalty: George W. Bush, the White House, and the Education of Paul O'Neill",Ron Suskind,2004,Simon &amp; Schuster
207499,826329705,6,At Ease With the Dead,Walter Satterthwait,2002,University of New Mexico Press
207499,970672551,3,Lawman to Outlaw: Verne Miller and the Kansas City Massacre,Brad Smith,2002,Jona Books
207499,1582341052,1,I &amp; Claudius: Travels With My Cat,Clare De Vries,2000,Bloomsbury Publishing (NY)
207499,1586480375,5,"Saving Milly: Love, Politics, and Parkinson's Disease",Morton Kondracke,2001,PublicAffairs
207506,095411101X,10,Panglossian,Ray Crowther,2001,Panglossian Books
207508,553351397,10,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hahn,1992,Random House
207513,62509438,10,The Reluctant Shaman : A Woman's First Encounters with the Unseen Spirits of the Earth,Kay C. Whitaker,1991,HarperSanFrancisco
207514,156628708,7,Mrs Dalloway,Virginia Woolf,1990,Harvest Books
207514,684854759,8,FLOATING IN MY MOTHER'S PALM,Ursula Hegi,1998,Touchstone
207514,684872730,8,The Vision of Emma Blau : A Novel,Ursula Hegi,2001,Touchstone
207514,743227166,8,Hotel of the Saints,Ursula Hegi,2002,Touchstone
207518,836213211,7,Hug the Monster: How to Embrace Your Fears and Live Your Dreams,David Smith,1996,Andrews McMeel Pub
207520,385472951,8,The Partner,John Grisham,1997,Doubleday Books
207521,671511424,8,DEVIL IN A BLUE DRESS (Easy Rawlins Mysteries (Paperback)),Walter Mosley,1995,Pocket
207522,767902513,7,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,1998,Bantam Dell Pub Group
207526,451203054,7,Praying for Sleep,Jeffrey Deaver,2001,Signet Book
207526,553578693,8,The Next Accident,LISA GARDNER,2002,Bantam
207530,374129983,8,The Corrections,Jonathan Franzen,2001,Farrar Straus &amp; Giroux
207531,446611212,8,Violets Are Blue,James Patterson,2002,Warner Vision
207536,141301112,5,George's Marvelous Medicine,Roald Dahl,1998,Puffin Books
207536,080500985X,5,The Ghosts of Hungryhouse Lane,Sam McBratney,1989,Henry Holt &amp; Co
207536,816734267,8,Six Thick Thumbs: A Tongue-Twisting Tale,Steve Charney,1994,Troll Communications
207554,375725784,10,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
207557,451410947,6,Must Love Dogs,Claire Cook,2003,Onyx Books
207558,345313909,10,Naked Sun 2,Isaac Asimov,1983,Ballantine Books
207560,345339681,10,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
207562,452265010,9,Love Letters and Two Other Plays: The Golden Age and What I Did Last Summer (Plume Drama),A. R. Gurney,1990,Plume Books
207562,486281221,7,The Marriage of Heaven and Hell: In Full Color,William Blake,1994,Dover Publications
207562,517543052,7,Be Here Now,Lama Foundation Editor,1971,Three Rivers Press (CA)
207563,151006040,7,Odd Girl Out: The Hidden Culture of Aggression in Girls,Rachel Simmons,2002,Harcourt
207563,374527229,6,Ex Libris : Confessions of a Common Reader,Anne Fadiman,2000,"Farrar, Straus and Giroux"
207563,385336764,10,The Fiery Cross,Diana Gabaldon,2002,Delta
207563,385507607,5,The Probable Future,ALICE HOFFMAN,2003,Doubleday
207563,399149848,10,Birthright,Nora Roberts,2003,Putnam Publishing Group
207563,452284430,6,Three,Julie Hilden,2003,Plume Books
207563,074324642X,5,Flirting with Pete : A Novel,Barbara Delinsky,2003,Scribner
207563,743464672,6,Getting Over Jack Wagner,Elise Juska,2003,Downtown Press
207563,967303516,5,Mossy Creek (Mossy Creek),Deborah Smith,2001,BelleBooks
207563,1402521154,8,The Lovely Bones,Alice Sebold,2002,Recorded Books
207563,1551667401,8,Out Of The Dark,Sharon Sala,2003,Mira
207563,1565123824,8,Single Wife: A Novel,Nina Solomon,2003,Algonquin Books of Chapel Hill
207563,1587889439,9,Distant Shores,Kristin Hannah,2002,Brilliance Audio
207565,375502238,9,Blessings,ANNA QUINDLEN,2002,Random House
207569,61099694,6,Hill Towns,Anne Rivers Siddons,1994,HarperTorch
207569,345362721,5,Peachtree Road,Anne Rivers Siddons,1989,Ballantine Books
207569,373483694,10,Macgregor Grooms (Macgregors),Nora Roberts,1998,Silhouette
207569,380763532,8,Bride of the Wind,Shannon Drake,1992,Avon
207569,515120871,10,Finding the Dream,Nora Roberts,1997,Jove Books
207569,515123854,9,Silent Night,J. D. Robb,1998,Jove Books
207569,671470191,10,Promise Me Tomorrow,Nora Roberts,1984,Pocket
207570,156372150,8,Growing: An Autobiography Of The Years 1904 To 1911,Leonard Sidney Woolf,1989,Harcourt
207570,312877374,5,Finn Mac Cool (Celtic World of Morgan Llywelyn),Morgan Llywelyn,2002,Tor Books
207570,373290152,8,"Midsummer'S Knight (Historical , No 415)",Tori Phillips,1998,Harlequin
207570,441007368,6,Titan A. E.,Steve Perry,2000,Ace Books
207570,451523377,7,Dracula (Signet Classics (Paperback)),Bram Stoker,1997,Signet Classics
207570,553279378,7,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983,Bantam
207570,743417720,5,The Third Witch: A Novel,Rebecca Reisert,2002,Washington Square Press
207570,743421566,5,Shanghai Baby,Wei Hui,2001,Atria
207570,765302578,5,Lion of Ireland (Celtic World of Morgan Llywelyn),Morgan Llywelyn,2002,Tor Books
207570,786709189,6,The Mammoth Book of Vampire Stories by Women,Stephen Jones,2001,Carroll &amp; Graf Publishers
207570,805055614,7,"Celebration, U.S.A.: Living in Disney's Brave New Town",Douglas Frantz,2000,Owl Books (NY)
207573,312971346,10,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks
207573,345374568,8,The Old Contemptibles,Martha Grimes,1992,Ballantine Books
207573,425158616,8,Cause of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group
207573,451180739,7,Burglars Can't Be Choosers (Onyx Mystery),Lawrence Block,1995,Onyx Books
207582,226500578,8,"A River Runs Through It, and Other Stories",Norman F. Maclean,1979,University of Chicago Press
207583,60933151,5,Everville,Clive Barker,1999,Perennial
207584,8420481718,9,Ardor guerrero,Antonio MuÃ±oz Molina,1995,Alfaguara
207589,385316917,6,Special Delivery,Danielle Steel,1997,Delacorte Press
207590,60192895,6,Hunting Badger,Tony Hillerman,1999,HarperCollins Publishers
207590,446522597,7,The Winner,David Baldacci,1997,Warner Books
207591,449911519,5,Secret History : A Novel,DONNA TARTT,1996,Ballantine Books
207592,2253144835,7,Archives sur Sherlock Holmes. Le vampire du Sussex,Sir Arthur Conan Doyle,1998,LGF
207596,3442722403,6,Die vier SÃ?Â¶hne des Doktor March.,Brigitte Aubert,1997,btb
207598,61098124,10,I Know This Much Is True (Oprah's Book Club (Hardcover)),Wally Lamb,1998,HarperCollins Publishers
207598,671657860,9,"Many Lives, Many Masters",Brian L. Weiss,1988,Fireside
207599,553580191,8,Seize the Night,DEAN KOONTZ,1999,Bantam
207600,031027771X,10,"Late Great Planet Earth, The",Hal Lindsey,1970,Zondervan Publishing Company
207600,786889381,10,Armageddon: A Novel,M. C. Bolin,1998,Warner Books (Mm)
207600,1888848251,9,Planet Earth: The Final Chapter,Hal Lindsey,1999,Western Front Ltd
207604,363061616X,8,Drachenblut,Hein,0,Luchterhand Literaturverlag GmbH
207608,553296345,10,Zen in the Art of Writing,Ray Bradbury,1992,Bantam Books
207608,671578529,8,The Otherworld,Mercedes Lackey,2000,Baen
207608,756400856,10,"Exile's Honor: A Novel of Valdemar (Daw Books Collectors, No. 1235)",Mercedes Lackey,2002,Daw Books
207616,60008032,7,Angels,Marian Keyes,2003,HarperTorch
207616,60008725,8,Tishomingo Blues: A Novel,Elmore Leonard,2002,William Morrow &amp; Company
207616,006019491X,7,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins
207616,60196092,8,Moment of Truth,Lisa Scottoline,2000,HarperCollins Publishers
207616,60519134,7,Savannah Blues,Mary Kay Andrews,2003,Perennial
207616,60539550,7,Final Appeal,Lisa Scottoline,2003,Perennial
207616,60958022,8,Five Quarters of the Orange,Joanne Harris,2002,Perennial
207616,66211611,7,Portrait in Sepia,Isabel Allende,2001,HarperCollins Publishers
